bin_num	chr	start	end	bin5mb	arm
4750	chr3	23200000	23299999	94	3p
4751	chr3	23300000	23399999	94	3p
4752	chr3	23400000	23499999	94	3p
4753	chr3	23500000	23599999	94	3p
4754	chr3	23600000	23699999	94	3p
4755	chr3	23700000	23799999	94	3p
4756	chr3	23800000	23899999	94	3p
4757	chr3	23900000	23999999	94	3p
4758	chr3	24000000	24099999	94	3p
4759	chr3	24100000	24199999	94	3p
4760	chr3	24200000	24299999	94	3p
4761	chr3	24300000	24399999	94	3p
4762	chr3	24400000	24499999	94	3p
4763	chr3	24500000	24599999	94	3p
4764	chr3	24600000	24699999	94	3p
4765	chr3	24700000	24799999	94	3p
4766	chr3	24800000	24899999	94	3p
4767	chr3	24900000	24999999	94	3p
4768	chr3	25000000	25099999	94	3p
4769	chr3	25100000	25199999	95	3p
4770	chr3	25200000	25299999	95	3p
4771	chr3	25300000	25399999	95	3p
4772	chr3	25400000	25499999	95	3p
4773	chr3	25500000	25599999	95	3p
4774	chr3	25600000	25699999	95	3p
4775	chr3	25700000	25799999	95	3p
4776	chr3	25800000	25899999	95	3p
4777	chr3	25900000	25999999	95	3p
4778	chr3	26000000	26099999	95	3p
4779	chr3	26100000	26199999	95	3p
4780	chr3	26200000	26299999	95	3p
4781	chr3	26300000	26399999	95	3p
4782	chr3	26400000	26499999	95	3p
4783	chr3	26500000	26599999	95	3p
4784	chr3	26600000	26699999	95	3p
4785	chr3	26700000	26799999	95	3p
4786	chr3	26800000	26899999	95	3p
4787	chr3	26900000	26999999	95	3p
4788	chr3	27000000	27099999	95	3p
4789	chr3	27100000	27199999	95	3p
4790	chr3	27200000	27299999	95	3p
4791	chr3	27300000	27399999	95	3p
4792	chr3	27400000	27499999	95	3p
4793	chr3	27500000	27599999	95	3p
4794	chr3	27600000	27699999	95	3p
4795	chr3	27700000	27799999	95	3p
4796	chr3	27800000	27899999	95	3p
4797	chr3	27900000	27999999	95	3p
4798	chr3	28000000	28099999	95	3p
4799	chr3	28100000	28199999	95	3p
4800	chr3	28200000	28299999	95	3p
4801	chr3	28300000	28399999	95	3p
4802	chr3	28400000	28499999	95	3p
4803	chr3	28500000	28599999	95	3p
4804	chr3	28600000	28699999	95	3p
4805	chr3	28700000	28799999	95	3p
4806	chr3	28800000	28899999	95	3p
4807	chr3	28900000	28999999	95	3p
4808	chr3	29000000	29099999	95	3p
4809	chr3	29100000	29199999	95	3p
4810	chr3	29200000	29299999	95	3p
4811	chr3	29300000	29399999	95	3p
4812	chr3	29400000	29499999	95	3p
4813	chr3	29500000	29599999	95	3p
4814	chr3	29600000	29699999	95	3p
4815	chr3	29700000	29799999	95	3p
4816	chr3	29800000	29899999	95	3p
4817	chr3	29900000	29999999	95	3p
4818	chr3	30000000	30099999	95	3p
4819	chr3	30100000	30199999	96	3p
4820	chr3	30200000	30299999	96	3p
4821	chr3	30300000	30399999	96	3p
4822	chr3	30400000	30499999	96	3p
4823	chr3	30500000	30599999	96	3p
4824	chr3	30600000	30699999	96	3p
4825	chr3	30700000	30799999	96	3p
4826	chr3	30800000	30899999	96	3p
4827	chr3	30900000	30999999	96	3p
4828	chr3	31000000	31099999	96	3p
4829	chr3	31100000	31199999	96	3p
4830	chr3	31200000	31299999	96	3p
4831	chr3	31300000	31399999	96	3p
4832	chr3	31400000	31499999	96	3p
4833	chr3	31500000	31599999	96	3p
4834	chr3	31600000	31699999	96	3p
4835	chr3	31700000	31799999	96	3p
4836	chr3	31800000	31899999	96	3p
4837	chr3	31900000	31999999	96	3p
4838	chr3	32000000	32099999	96	3p
4839	chr3	32100000	32199999	96	3p
4840	chr3	32200000	32299999	96	3p
4841	chr3	32300000	32399999	96	3p
4842	chr3	32400000	32499999	96	3p
4843	chr3	32500000	32599999	96	3p
4844	chr3	32600000	32699999	96	3p
4845	chr3	32700000	32799999	96	3p
4846	chr3	32800000	32899999	96	3p
4847	chr3	32900000	32999999	96	3p
4848	chr3	33000000	33099999	96	3p
4849	chr3	33100000	33199999	96	3p
4850	chr3	33200000	33299999	96	3p
4851	chr3	33300000	33399999	96	3p
4852	chr3	33400000	33499999	96	3p
4853	chr3	33500000	33599999	96	3p
4854	chr3	33600000	33699999	96	3p
4855	chr3	33700000	33799999	96	3p
4856	chr3	33800000	33899999	96	3p
4857	chr3	33900000	33999999	96	3p
4858	chr3	34000000	34099999	96	3p
4859	chr3	34100000	34199999	96	3p
4860	chr3	34200000	34299999	96	3p
4861	chr3	34300000	34399999	96	3p
4862	chr3	34400000	34499999	96	3p
4863	chr3	34500000	34599999	96	3p
4864	chr3	34600000	34699999	96	3p
4865	chr3	34700000	34799999	96	3p
4866	chr3	34800000	34899999	96	3p
4867	chr3	34900000	34999999	96	3p
4868	chr3	35000000	35099999	96	3p
4869	chr3	35100000	35199999	97	3p
4870	chr3	35200000	35299999	97	3p
4871	chr3	35300000	35399999	97	3p
4872	chr3	35400000	35499999	97	3p
4873	chr3	35500000	35599999	97	3p
4874	chr3	35600000	35699999	97	3p
4875	chr3	35700000	35799999	97	3p
4876	chr3	35800000	35899999	97	3p
4877	chr3	35900000	35999999	97	3p
4878	chr3	36000000	36099999	97	3p
4879	chr3	36100000	36199999	97	3p
4880	chr3	36200000	36299999	97	3p
4881	chr3	36300000	36399999	97	3p
4882	chr3	36400000	36499999	97	3p
4883	chr3	36500000	36599999	97	3p
4884	chr3	36600000	36699999	97	3p
4885	chr3	36700000	36799999	97	3p
4886	chr3	36800000	36899999	97	3p
4887	chr3	36900000	36999999	97	3p
4888	chr3	37000000	37099999	97	3p
4889	chr3	37100000	37199999	97	3p
4890	chr3	37200000	37299999	97	3p
4891	chr3	37300000	37399999	97	3p
4892	chr3	37400000	37499999	97	3p
4893	chr3	37500000	37599999	97	3p
4894	chr3	37600000	37699999	97	3p
4895	chr3	37700000	37799999	97	3p
4896	chr3	37800000	37899999	97	3p
4897	chr3	37900000	37999999	97	3p
4898	chr3	38000000	38099999	97	3p
4899	chr3	38100000	38199999	97	3p
4900	chr3	38200000	38299999	97	3p
4901	chr3	38300000	38399999	97	3p
4902	chr3	38400000	38499999	97	3p
4903	chr3	38500000	38599999	97	3p
4904	chr3	38600000	38699999	97	3p
4905	chr3	38700000	38799999	97	3p
4906	chr3	38800000	38899999	97	3p
4907	chr3	38900000	38999999	97	3p
4908	chr3	39000000	39099999	97	3p
4909	chr3	39100000	39199999	97	3p
4910	chr3	39200000	39299999	97	3p
4911	chr3	39300000	39399999	97	3p
4912	chr3	39400000	39499999	97	3p
4913	chr3	39500000	39599999	97	3p
4914	chr3	39600000	39699999	97	3p
4915	chr3	39700000	39799999	97	3p
4916	chr3	39800000	39899999	97	3p
4917	chr3	39900000	39999999	97	3p
4918	chr3	40000000	40099999	97	3p
4919	chr3	40100000	40199999	98	3p
4920	chr3	40200000	40299999	98	3p
4921	chr3	40300000	40399999	98	3p
4922	chr3	40400000	40499999	98	3p
4923	chr3	40500000	40599999	98	3p
4924	chr3	40600000	40699999	98	3p
4925	chr3	40700000	40799999	98	3p
4926	chr3	40800000	40899999	98	3p
4927	chr3	40900000	40999999	98	3p
4928	chr3	41000000	41099999	98	3p
4929	chr3	41100000	41199999	98	3p
4930	chr3	41200000	41299999	98	3p
4931	chr3	41300000	41399999	98	3p
4932	chr3	41400000	41499999	98	3p
4933	chr3	41500000	41599999	98	3p
4934	chr3	41600000	41699999	98	3p
4935	chr3	41700000	41799999	98	3p
4936	chr3	41800000	41899999	98	3p
4937	chr3	41900000	41999999	98	3p
4938	chr3	42000000	42099999	98	3p
4939	chr3	42100000	42199999	98	3p
4940	chr3	42200000	42299999	98	3p
4941	chr3	42300000	42399999	98	3p
4942	chr3	42400000	42499999	98	3p
4943	chr3	42500000	42599999	98	3p
4944	chr3	42600000	42699999	98	3p
4945	chr3	42700000	42799999	98	3p
4946	chr3	42800000	42899999	98	3p
4947	chr3	42900000	42999999	98	3p
4948	chr3	43000000	43099999	98	3p
4949	chr3	43100000	43199999	98	3p
4950	chr3	43200000	43299999	98	3p
4951	chr3	43300000	43399999	98	3p
4952	chr3	43400000	43499999	98	3p
4953	chr3	43500000	43599999	98	3p
4954	chr3	43600000	43699999	98	3p
4955	chr3	43700000	43799999	98	3p
4956	chr3	43800000	43899999	98	3p
4957	chr3	43900000	43999999	98	3p
4958	chr3	44000000	44099999	98	3p
4959	chr3	44100000	44199999	98	3p
4960	chr3	44200000	44299999	98	3p
4961	chr3	44300000	44399999	98	3p
4962	chr3	44400000	44499999	98	3p
4963	chr3	44500000	44599999	98	3p
4964	chr3	44600000	44699999	98	3p
4965	chr3	44700000	44799999	98	3p
4966	chr3	44800000	44899999	98	3p
4967	chr3	44900000	44999999	98	3p
4968	chr3	45000000	45099999	98	3p
4969	chr3	45100000	45199999	99	3p
4970	chr3	45200000	45299999	99	3p
4971	chr3	45300000	45399999	99	3p
4972	chr3	45400000	45499999	99	3p
4973	chr3	45500000	45599999	99	3p
4974	chr3	45600000	45699999	99	3p
4975	chr3	45700000	45799999	99	3p
4976	chr3	45800000	45899999	99	3p
4977	chr3	45900000	45999999	99	3p
4978	chr3	46000000	46099999	99	3p
4979	chr3	46100000	46199999	99	3p
4980	chr3	46200000	46299999	99	3p
4981	chr3	46300000	46399999	99	3p
4982	chr3	46400000	46499999	99	3p
4983	chr3	46500000	46599999	99	3p
4984	chr3	46600000	46699999	99	3p
4985	chr3	46700000	46799999	99	3p
4986	chr3	46800000	46899999	99	3p
4987	chr3	46900000	46999999	99	3p
4988	chr3	47000000	47099999	99	3p
4989	chr3	47100000	47199999	99	3p
4990	chr3	47200000	47299999	99	3p
4991	chr3	47300000	47399999	99	3p
4992	chr3	47400000	47499999	99	3p
4993	chr3	47500000	47599999	99	3p
4994	chr3	47600000	47699999	99	3p
4995	chr3	47700000	47799999	99	3p
4996	chr3	47800000	47899999	99	3p
4997	chr3	47900000	47999999	99	3p
4998	chr3	48000000	48099999	99	3p
4999	chr3	48100000	48199999	99	3p
5000	chr3	48200000	48299999	99	3p
5001	chr3	48300000	48399999	99	3p
5002	chr3	48400000	48499999	99	3p
5003	chr3	48500000	48599999	99	3p
5004	chr3	48600000	48699999	99	3p
5005	chr3	48700000	48799999	99	3p
5006	chr3	48800000	48899999	99	3p
5007	chr3	48900000	48999999	99	3p
5008	chr3	49000000	49099999	99	3p
5009	chr3	49100000	49199999	99	3p
5010	chr3	49200000	49299999	99	3p
5011	chr3	49300000	49399999	99	3p
5012	chr3	49400000	49499999	99	3p
5013	chr3	49500000	49599999	99	3p
5014	chr3	49600000	49699999	99	3p
5015	chr3	49700000	49799999	99	3p
5016	chr3	49800000	49899999	99	3p
5017	chr3	49900000	49999999	99	3p
5018	chr3	50000000	50099999	99	3p
5019	chr3	50100000	50199999	100	3p
5020	chr3	50200000	50299999	100	3p
5021	chr3	50300000	50399999	100	3p
5022	chr3	50400000	50499999	100	3p
5023	chr3	50500000	50599999	100	3p
5024	chr3	50600000	50699999	100	3p
5025	chr3	50700000	50799999	100	3p
5026	chr3	50800000	50899999	100	3p
5027	chr3	50900000	50999999	100	3p
5028	chr3	51000000	51099999	100	3p
5029	chr3	51100000	51199999	100	3p
5030	chr3	51200000	51299999	100	3p
5031	chr3	51300000	51399999	100	3p
5032	chr3	51400000	51499999	100	3p
5033	chr3	51500000	51599999	100	3p
5034	chr3	51600000	51699999	100	3p
5035	chr3	51700000	51799999	100	3p
5036	chr3	51800000	51899999	100	3p
5037	chr3	51900000	51999999	100	3p
5038	chr3	52000000	52099999	100	3p
5039	chr3	52100000	52199999	100	3p
5040	chr3	52200000	52299999	100	3p
5041	chr3	52300000	52399999	100	3p
5042	chr3	52400000	52499999	100	3p
5043	chr3	52500000	52599999	100	3p
5044	chr3	52600000	52699999	100	3p
5045	chr3	52700000	52799999	100	3p
5046	chr3	52800000	52899999	100	3p
5047	chr3	52900000	52999999	100	3p
5048	chr3	53000000	53099999	100	3p
5049	chr3	53100000	53199999	100	3p
5050	chr3	53200000	53299999	100	3p
5051	chr3	53300000	53399999	100	3p
5052	chr3	53400000	53499999	100	3p
5053	chr3	53500000	53599999	100	3p
5054	chr3	53600000	53699999	100	3p
5055	chr3	53700000	53799999	100	3p
5056	chr3	53800000	53899999	100	3p
5057	chr3	53900000	53999999	100	3p
5058	chr3	54000000	54099999	100	3p
5059	chr3	54100000	54199999	100	3p
5060	chr3	54200000	54299999	100	3p
5061	chr3	54300000	54399999	100	3p
5062	chr3	54400000	54499999	100	3p
5063	chr3	54500000	54599999	100	3p
5064	chr3	54600000	54699999	100	3p
5065	chr3	54700000	54799999	100	3p
5066	chr3	54800000	54899999	100	3p
5067	chr3	54900000	54999999	100	3p
5068	chr3	55000000	55099999	100	3p
5069	chr3	55100000	55199999	101	3p
5070	chr3	55200000	55299999	101	3p
5071	chr3	55300000	55399999	101	3p
5072	chr3	55400000	55499999	101	3p
5073	chr3	55500000	55599999	101	3p
5074	chr3	55600000	55699999	101	3p
5075	chr3	55700000	55799999	101	3p
5076	chr3	55800000	55899999	101	3p
5077	chr3	55900000	55999999	101	3p
5078	chr3	56000000	56099999	101	3p
5079	chr3	56100000	56199999	101	3p
5080	chr3	56200000	56299999	101	3p
5081	chr3	56300000	56399999	101	3p
5082	chr3	56400000	56499999	101	3p
5083	chr3	56500000	56599999	101	3p
5084	chr3	56600000	56699999	101	3p
5085	chr3	56700000	56799999	101	3p
5086	chr3	56800000	56899999	101	3p
5087	chr3	56900000	56999999	101	3p
5088	chr3	57000000	57099999	101	3p
5089	chr3	57100000	57199999	101	3p
5090	chr3	57200000	57299999	101	3p
5091	chr3	57300000	57399999	101	3p
5092	chr3	57400000	57499999	101	3p
5093	chr3	57500000	57599999	101	3p
5094	chr3	57600000	57699999	101	3p
5095	chr3	57700000	57799999	101	3p
5096	chr3	57800000	57899999	101	3p
5097	chr3	57900000	57999999	101	3p
5098	chr3	58000000	58099999	101	3p
5099	chr3	58100000	58199999	101	3p
5100	chr3	58200000	58299999	101	3p
5101	chr3	58300000	58399999	101	3p
5102	chr3	58400000	58499999	101	3p
5103	chr3	58500000	58599999	101	3p
5104	chr3	58600000	58699999	101	3p
5105	chr3	58700000	58799999	101	3p
5106	chr3	58800000	58899999	101	3p
5107	chr3	58900000	58999999	101	3p
5108	chr3	59000000	59099999	101	3p
5109	chr3	59100000	59199999	101	3p
5110	chr3	59200000	59299999	101	3p
5111	chr3	59300000	59399999	101	3p
5112	chr3	59400000	59499999	101	3p
5113	chr3	59500000	59599999	101	3p
5114	chr3	59600000	59699999	101	3p
5115	chr3	59700000	59799999	101	3p
5116	chr3	59800000	59899999	101	3p
5117	chr3	59900000	59999999	101	3p
5118	chr3	60000000	60099999	101	3p
5119	chr3	60100000	60199999	102	3p
5120	chr3	60200000	60299999	102	3p
5121	chr3	60300000	60399999	102	3p
5122	chr3	60400000	60499999	102	3p
5123	chr3	60500000	60599999	102	3p
5124	chr3	60600000	60699999	102	3p
5125	chr3	60700000	60799999	102	3p
5126	chr3	60800000	60899999	102	3p
5127	chr3	60900000	60999999	102	3p
5128	chr3	61000000	61099999	102	3p
5129	chr3	61100000	61199999	102	3p
5130	chr3	61200000	61299999	102	3p
5131	chr3	61300000	61399999	102	3p
5132	chr3	61400000	61499999	102	3p
5133	chr3	61500000	61599999	102	3p
5134	chr3	61600000	61699999	102	3p
5135	chr3	61700000	61799999	102	3p
5136	chr3	61800000	61899999	102	3p
5137	chr3	61900000	61999999	102	3p
5138	chr3	62000000	62099999	102	3p
5139	chr3	62100000	62199999	102	3p
5140	chr3	62200000	62299999	102	3p
5141	chr3	62300000	62399999	102	3p
5142	chr3	62400000	62499999	102	3p
5143	chr3	62500000	62599999	102	3p
5144	chr3	62600000	62699999	102	3p
5145	chr3	62700000	62799999	102	3p
5146	chr3	62800000	62899999	102	3p
5147	chr3	62900000	62999999	102	3p
5148	chr3	63000000	63099999	102	3p
5149	chr3	63100000	63199999	102	3p
5150	chr3	63200000	63299999	102	3p
5151	chr3	63300000	63399999	102	3p
5152	chr3	63400000	63499999	102	3p
5153	chr3	63500000	63599999	102	3p
5154	chr3	63600000	63699999	102	3p
5155	chr3	63700000	63799999	102	3p
5156	chr3	63800000	63899999	102	3p
5157	chr3	63900000	63999999	102	3p
5158	chr3	64000000	64099999	102	3p
5159	chr3	64100000	64199999	102	3p
5160	chr3	64200000	64299999	102	3p
5161	chr3	64300000	64399999	102	3p
5162	chr3	64400000	64499999	102	3p
5163	chr3	64500000	64599999	102	3p
5164	chr3	64600000	64699999	102	3p
5165	chr3	64700000	64799999	102	3p
5166	chr3	64800000	64899999	102	3p
5167	chr3	64900000	64999999	102	3p
5168	chr3	65000000	65099999	102	3p
5169	chr3	65100000	65199999	103	3p
5170	chr3	65200000	65299999	103	3p
5171	chr3	65300000	65399999	103	3p
5172	chr3	65400000	65499999	103	3p
5173	chr3	65500000	65599999	103	3p
5174	chr3	65600000	65699999	103	3p
5175	chr3	65700000	65799999	103	3p
5176	chr3	65800000	65899999	103	3p
5177	chr3	65900000	65999999	103	3p
5178	chr3	66000000	66099999	103	3p
5179	chr3	66300000	66399999	103	3p
5180	chr3	66400000	66499999	103	3p
5181	chr3	66500000	66599999	103	3p
5182	chr3	66600000	66699999	103	3p
5183	chr3	66700000	66799999	103	3p
5184	chr3	66800000	66899999	103	3p
5185	chr3	66900000	66999999	103	3p
5186	chr3	67000000	67099999	103	3p
5187	chr3	67100000	67199999	103	3p
5188	chr3	67200000	67299999	103	3p
5189	chr3	67300000	67399999	103	3p
5190	chr3	67400000	67499999	103	3p
5191	chr3	67500000	67599999	103	3p
5192	chr3	67600000	67699999	103	3p
5193	chr3	67700000	67799999	103	3p
5194	chr3	67800000	67899999	103	3p
5195	chr3	67900000	67999999	103	3p
5196	chr3	68000000	68099999	103	3p
5197	chr3	68100000	68199999	103	3p
5198	chr3	68200000	68299999	103	3p
5199	chr3	68300000	68399999	103	3p
5200	chr3	68400000	68499999	103	3p
5201	chr3	68500000	68599999	103	3p
5202	chr3	68600000	68699999	103	3p
5203	chr3	68700000	68799999	103	3p
5204	chr3	68800000	68899999	103	3p
5205	chr3	68900000	68999999	103	3p
5206	chr3	69000000	69099999	103	3p
5207	chr3	69100000	69199999	103	3p
5208	chr3	69200000	69299999	103	3p
5209	chr3	69300000	69399999	103	3p
5210	chr3	69400000	69499999	103	3p
5211	chr3	69500000	69599999	103	3p
5212	chr3	69600000	69699999	103	3p
5213	chr3	69700000	69799999	103	3p
5214	chr3	69800000	69899999	103	3p
5215	chr3	69900000	69999999	103	3p
5216	chr3	70000000	70099999	103	3p
5217	chr3	70100000	70199999	103	3p
5218	chr3	70200000	70299999	103	3p
5219	chr3	70300000	70399999	104	3p
5220	chr3	70400000	70499999	104	3p
5221	chr3	70500000	70599999	104	3p
5222	chr3	70600000	70699999	104	3p
5223	chr3	70700000	70799999	104	3p
5224	chr3	70800000	70899999	104	3p
5225	chr3	70900000	70999999	104	3p
5226	chr3	71000000	71099999	104	3p
5227	chr3	71100000	71199999	104	3p
5228	chr3	71200000	71299999	104	3p
5229	chr3	71300000	71399999	104	3p
5230	chr3	71400000	71499999	104	3p
5231	chr3	71500000	71599999	104	3p
5232	chr3	71600000	71699999	104	3p
5233	chr3	71700000	71799999	104	3p
5234	chr3	71800000	71899999	104	3p
5235	chr3	71900000	71999999	104	3p
5236	chr3	72000000	72099999	104	3p
5237	chr3	72100000	72199999	104	3p
5238	chr3	72200000	72299999	104	3p
5239	chr3	72300000	72399999	104	3p
5240	chr3	72400000	72499999	104	3p
5241	chr3	72500000	72599999	104	3p
5242	chr3	72600000	72699999	104	3p
5243	chr3	72700000	72799999	104	3p
5244	chr3	72800000	72899999	104	3p
5245	chr3	72900000	72999999	104	3p
5246	chr3	73000000	73099999	104	3p
5247	chr3	73100000	73199999	104	3p
5248	chr3	73200000	73299999	104	3p
5249	chr3	73300000	73399999	104	3p
5250	chr3	73400000	73499999	104	3p
5251	chr3	73500000	73599999	104	3p
5252	chr3	73600000	73699999	104	3p
5253	chr3	73700000	73799999	104	3p
5254	chr3	73800000	73899999	104	3p
5255	chr3	73900000	73999999	104	3p
5256	chr3	74000000	74099999	104	3p
5257	chr3	74100000	74199999	104	3p
5258	chr3	74200000	74299999	104	3p
5259	chr3	74300000	74399999	104	3p
5260	chr3	74400000	74499999	104	3p
5261	chr3	74500000	74599999	104	3p
5262	chr3	74600000	74699999	104	3p
5263	chr3	74700000	74799999	104	3p
5264	chr3	74800000	74899999	104	3p
5265	chr3	74900000	74999999	104	3p
5266	chr3	75000000	75099999	104	3p
5267	chr3	75100000	75199999	104	3p
5268	chr3	75200000	75299999	104	3p
5269	chr3	75300000	75399999	105	3p
5270	chr3	75400000	75499999	105	3p
5271	chr3	75500000	75599999	105	3p
5272	chr3	75800000	75899999	105	3p
5273	chr3	75900000	75999999	105	3p
5274	chr3	76000000	76099999	105	3p
5275	chr3	76100000	76199999	105	3p
5276	chr3	76200000	76299999	105	3p
5277	chr3	76300000	76399999	105	3p
5278	chr3	76400000	76499999	105	3p
5279	chr3	76500000	76599999	105	3p
5280	chr3	76600000	76699999	105	3p
5281	chr3	76700000	76799999	105	3p
5282	chr3	76800000	76899999	105	3p
5283	chr3	76900000	76999999	105	3p
5284	chr3	77000000	77099999	105	3p
5285	chr3	77100000	77199999	105	3p
5286	chr3	77200000	77299999	105	3p
5287	chr3	77300000	77399999	105	3p
5288	chr3	77400000	77499999	105	3p
5289	chr3	77500000	77599999	105	3p
5290	chr3	77600000	77699999	105	3p
5291	chr3	77700000	77799999	105	3p
5292	chr3	77800000	77899999	105	3p
5293	chr3	77900000	77999999	105	3p
5294	chr3	78000000	78099999	105	3p
5295	chr3	78100000	78199999	105	3p
5296	chr3	78200000	78299999	105	3p
5297	chr3	78300000	78399999	105	3p
5298	chr3	78400000	78499999	105	3p
5299	chr3	78500000	78599999	105	3p
5300	chr3	78600000	78699999	105	3p
5301	chr3	78700000	78799999	105	3p
5302	chr3	78800000	78899999	105	3p
5303	chr3	78900000	78999999	105	3p
5304	chr3	79000000	79099999	105	3p
5305	chr3	79100000	79199999	105	3p
5306	chr3	79200000	79299999	105	3p
5307	chr3	79300000	79399999	105	3p
